# no.  UserID Distance DBSource ALPHA_GR_DEC_ORDER DELTA_GR_DEC_ORDER redshift redshift_err FAST_bc03_lmass FAST_ma05_lmass
# start data
 2399  3506                       0.00 3506  53.25665150 -27.87924970  2.96720  4.0001  9.170  9.170
 2400  3518                       0.00 3518  53.12715580 -27.87921620  0.00000  0.0000 10.040 10.040
 2401  3541                       0.00 3541  53.24837190 -27.87871890  2.57100  3.0000  9.190  9.190
 2402  355                        0.00 355  53.12034460 -27.93590240  0.00000  0.0000  9.310  9.310
 2403  3560                       0.00 3560  53.26137460 -27.87865980  0.00000  0.0000  9.830  9.830
 2404  3564                       0.00 3564  53.06899400 -27.87935960  9.99990  0.0001  9.870  9.870
 2405  3565                       0.00 3565  53.06846170 -27.87930690  0.00000  0.0000  9.960  9.960
 2406  357                        0.00 357  53.10007880 -27.93617160  1.93060  4.0001  5.980  5.980
 2407  3584                       0.00 3584  53.06885060 -27.87969800  0.00000  0.0000 10.710 10.710
 2408  3587                       0.00 3587  53.25229770 -27.87840840  0.00000  0.0000  9.060  9.060
 2409  3593                       0.00 3593  53.25787010 -27.87853720  9.99990  0.0001  9.610  9.610
 2410  3594                       0.00 3594  53.16164920 -27.87848070  3.35650  2.0000  9.820  9.820
 2411  3605                       0.00 3605  53.11735110 -27.87840140  0.00000  0.0000  9.110  9.110
 2412  3608                       0.00 3608  53.23818560 -27.87883550  2.44600  1.0000  7.200  7.200
 2413  3610                       0.00 3610  53.09210360 -27.87916090  0.00000  0.0000 10.380 10.380
 2414  3614                       0.00 3614  53.08960070 -27.87832960  0.00000  0.0000  9.100  9.100
 2415  3625                       0.00 3625  53.23860230 -27.87833210  0.00000  0.0000 10.210 10.210
 2416  3627                       0.00 3627  53.08556040 -27.87827000  0.00000  0.0000  9.020  9.020
 2417  363                        0.00 363  53.08418540 -27.93567920  2.66920  3.0000  9.210  9.210
 2418  3640                       0.00 3640  53.11764360 -27.87788640  0.00000  0.0000  9.140  9.140
 2419  3643                       0.00 3643  53.07600440 -27.87816150  2.80460  4.0000 10.250 10.250
 2420  3644                       0.00 3644  53.12402630 -27.87856060  2.52250  4.0001 10.140 10.140
 2421  3649                       0.00 3649  53.20837890 -27.87802910  0.00000  0.0000 10.090 10.090
 2422  3656                       0.00 3656  53.06536130 -27.87858310  2.15950  3.0000  9.820  9.820
 2423  366                        0.00 366  53.10026650 -27.93645230  1.93060  4.0001 10.420 10.420
 2424  3666                       0.00 3666  53.26651760 -27.87788310  0.00000  0.0000  9.960  9.960
 2425  3669                       0.00 3669  53.25172580 -27.87777950  0.00000  0.0000 10.360 10.360
 2426  3680                       0.00 3680  53.09042930 -27.87751890  0.00000  0.0000  9.710  9.710
 2427  3690                       0.00 3690  53.19579940 -27.87754070  9.99990  0.0001  9.770  9.770
 2428  3696                       0.00 3696  53.16158250 -27.87729110  0.00000  0.0000  9.020  9.020
 2429  3706                       0.00 3706  53.12487190 -27.87726190  0.00000  0.0000  9.390  9.390
 2430  371                        0.00 371  53.09170770 -27.93601390  1.76190  3.0001  9.910  9.910
 2431  3716                       0.00 3716  53.09161260 -27.87759700  2.55860  3.0000  9.610  9.610
 2432  372                        0.00 372  53.09292030 -27.93632290  2.55900  3.0001 10.540 10.540
 2433  3724                       0.00 3724  53.18815550 -27.87703820  0.00000  0.0000  9.360  9.360
 2434  3727                       0.00 3727  53.09230840 -27.87704200  0.00000  0.0000  9.990  9.990
 2435  3729                       0.00 3729  53.16821060 -27.87685090  0.00000  4.0001 10.180 10.180
 2436  3731                       0.00 3731  53.05676160 -27.87714610  0.00000  0.0000  9.140  9.140
 2437  3736                       0.00 3736  53.26354890 -27.87671950  0.00000  0.0000  9.530  9.530
 2438  3737                       0.00 3737  53.16673920 -27.87705100  2.03260  3.0001  9.270  9.270
 2439  374                        0.00 374  53.12382110 -27.93547560  0.00000  0.0000  9.690  9.690
 2440  3741                       0.00 3741  53.14954840 -27.87686670  0.00000  0.0000 10.400 10.400
 2441  3745                       0.00 3745  53.24883220 -27.87695710  0.00000  0.0000  9.110  9.110
 2442  3746                       0.00 3746  53.24414420 -27.87680140  0.00000  0.0000  9.180  9.180
 2443  3750                       0.00 3750  53.25885670 -27.87665110  0.00000  0.0000  9.270  9.270
 2444  3768                       0.00 3768  53.21584930 -27.87685010  3.46800  4.0000  9.720  9.720
 2445  377                        0.00 377  53.08327390 -27.93549400  9.99990  0.0001  9.420  9.420
 2446  3776                       0.00 3776  53.05392570 -27.87689930  2.56200  3.0000 10.750 10.750
 2447  3777                       0.00 3777  53.22495510 -27.87662600  0.00000  0.0000 10.470 10.470
 2448  3782                       0.00 3782  53.21038290 -27.87656100  0.00000  0.0000  9.660  9.660
 2449  3789                       0.00 3789  53.17036750 -27.87661040  0.00000  0.0000  9.640  9.640
 2450  3790                       0.00 3790  53.08408070 -27.87732070  1.55010  2.0000 10.040 10.040
 2451  3791                       0.00 3791  53.14750750 -27.87671130  0.00000  0.0000  9.490  9.490
 2452  3792                       0.00 3792  53.24878970 -27.87630190  0.00000  0.0000  9.250  9.250
 2453  3796                       0.00 3796  53.18724880 -27.87648770  2.06320  4.0001  9.550  9.550
 2454  38                         0.00 38  53.10448350 -27.95324020  0.00000  0.0000  8.870  8.870
 2455  380                        0.00 380  53.12557510 -27.93527240  0.00000  0.0000  9.550  9.550
 2456  3801                       0.00 3801  53.05812270 -27.87639620  0.00000  0.0000  9.360  9.360
 2457  3804                       0.00 3804  53.23512550 -27.87620030  0.00000  0.0000  9.240  9.240
 2458  3806                       0.00 3806  53.14610540 -27.87628200  3.47700  2.0000  9.850  9.850
 2459  3808                       0.00 3808  53.08631600 -27.87647420  0.00000  0.0000  9.010  9.010
 2460  3819                       0.00 3819  53.22694010 -27.87661390  2.58960  3.0000  9.870  9.870
 2461  382                        0.00 382  53.13335900 -27.93555590  0.00000  0.0000  9.990  9.990
 2462  3821                       0.00 3821  53.16640950 -27.87625150  0.00000  0.0000 10.420 10.420
 2463  3831                       0.00 3831  53.07405130 -27.87617790  0.00000  0.0000  9.090  9.090
 2464  3834                       0.00 3834  53.22999050 -27.87585410  9.99990  0.0001  9.190  9.190
 2465  3844                       0.00 3844  53.22359150 -27.87581150  0.00000  0.0000  9.390  9.390
 2466  3852                       0.00 3852  53.19889980 -27.87629260  1.68100  2.0000  9.950  9.950
 2467  3862                       0.00 3862  53.08401300 -27.87659500  0.00000  0.0000 10.000 10.000
 2468  3866                       0.00 3866  53.06029490 -27.87604990  0.00000  0.0000 10.370 10.370
 2469  3877                       0.00 3877  53.16676360 -27.87608880  0.00000  0.0000 10.750 10.750
 2470  3886                       0.00 3886  53.21704640 -27.87614000  1.58100  3.0000 10.380 10.380
 2471  3891                       0.00 3891  53.06580130 -27.87556930  0.00000  0.0000  9.750  9.750
 2472  3895                       0.00 3895  53.20278700 -27.87544420  0.00000  0.0000  9.220  9.220
 2473  3897                       0.00 3897  53.05543490 -27.87534640  0.00000  0.0000 10.110 10.110
 2474  39                         0.00 39  53.09927720 -27.95315770  0.00000  0.0000  9.230  9.230
 2475  3906                       0.00 3906  53.21737300 -27.87507790  0.00000  0.0000  9.640  9.640
 2476  3926                       0.00 3926  53.13023490 -27.87523740  1.72120  2.0001  9.140  9.140
 2477  3927                       0.00 3927  53.24686620 -27.87524820  2.08950  3.0001  9.580  9.580
 2478  3937                       0.00 3937  53.19632970 -27.87509190  0.00000  0.0000  9.480  9.480
 2479  3943                       0.00 3943  53.10524610 -27.87514220  0.00000  0.0000 10.950 10.950
 2480  3946                       0.00 3946  53.18909720 -27.87555570  0.00000  0.0000 10.390 10.390
 2481  3949                       0.00 3949  53.05563360 -27.87488040  0.00000  0.0000 10.010 10.010
 2482  395                        0.00 395  53.11744750 -27.93471770  0.00000  0.0000  9.450  9.450
 2483  3955                       0.00 3955  53.14052350 -27.87471160  0.00000  0.0000  9.190  9.190
 2484  3964                       0.00 3964  53.16614520 -27.87466600  0.00000  0.0000  9.660  9.660
 2485  3966                       0.00 3966  53.22748440 -27.87471360  0.00000  0.0000  9.720  9.720
 2486  3968                       0.00 3968  53.16564710 -27.87452820  0.00000  0.0000  8.850  8.850
 2487  397                        0.00 397  53.09969450 -27.93473640  1.98880  2.0001  6.990  6.990
 2488  3971                       0.00 3971  53.07759170 -27.87484820  2.34710  4.0001  9.870  9.870
 2489  3977                       0.00 3977  53.08123050 -27.87459870  0.00000  0.0000  9.840  9.840
 2490  3989                       0.00 3989  53.09494050 -27.87454720  0.00000  0.0000  9.530  9.530
 2491  3990                       0.00 3990  53.06655350 -27.87447750  0.00000  0.0000  9.970  9.970
 2492  3996                       0.00 3996  53.13528610 -27.87499540  1.88310  2.0001  9.350  9.350
 2493  4006                       0.00 4006  53.13517920 -27.87471540  0.00000  0.0000  9.970  9.970
 2494  402                        0.00 402  53.12530060 -27.93485550  0.00000  0.0000 10.580 10.580
 2495  4022                       0.00 4022  53.22942600 -27.87422000  0.00000  0.0000 10.020 10.020
 2496  4033                       0.00 4033  53.19119920 -27.87398650  0.00000  0.0000  9.060  9.060
 2497  4043                       0.00 4043  53.14654050 -27.87423650  2.58010  2.0001  9.930  9.930
 2498  4047                       0.00 4047  53.14291290 -27.87422690  0.00000  0.0000  9.610  9.610
 2499  4049                       0.00 4049  53.18244630 -27.87531620  0.00000  0.0000 10.700 10.700
 2500  4053                       0.00 4053  53.10517920 -27.87404550  1.79630  2.0000  9.530  9.530
 2501  4057                       0.00 4057  53.21463550 -27.87407120  0.00000  0.0000  9.280  9.280
 2502  4058                       0.00 4058  53.11338470 -27.87386320  0.00000  0.0000  9.420  9.420
 2503  4059                       0.00 4059  53.07659530 -27.87383380  0.00000  0.0000  8.830  8.830
 2504  4061                       0.00 4061  53.13398820 -27.87429570  1.56560  3.0001  9.530  9.530
 2505  4064                       0.00 4064  53.06718920 -27.87386600  0.00000  0.0000  9.650  9.650
 2506  4071                       0.00 4071  53.11968150 -27.87374110  0.00000  0.0000  8.750  8.750
 2507  4079                       0.00 4079  53.05456760 -27.87370970  0.00000  0.0000 10.210 10.210
 2508  4094                       0.00 4094  53.11928150 -27.87374010  0.00000  0.0000 10.400 10.400
 2509  4095                       0.00 4095  53.14018650 -27.87357930  1.09500  3.0000  8.990  8.990
 2510  4097                       0.00 4097  53.15519430 -27.87383790  0.00000  0.0000  9.580  9.580
 2511  4106                       0.00 4106  53.06499640 -27.87358370  0.00000  0.0000  9.040  9.040
 2512  4113                       0.00 4113  53.22520290 -27.87381080  0.00000  0.0000 11.080 11.080
 2513  4117                       0.00 4117  53.22238800 -27.87357120  1.55100  3.0000  9.740  9.740
 2514  4121                       0.00 4121  53.20283200 -27.87350000  0.00000  0.0000  9.710  9.710
 2515  4122                       0.00 4122  53.14322690 -27.87348940  0.00000  0.0000  9.710  9.710
 2516  413                        0.00 413  53.10958550 -27.93456240  2.70660  4.0001  9.970  9.970
 2517  4130                       0.00 4130  53.11512390 -27.87314020  0.00000  0.0000  9.390  9.390
 2518  4136                       0.00 4136  53.13206270 -27.87333420  0.00000  0.0000  9.910  9.910
 2519  4140                       0.00 4140  53.21079310 -27.87394790  0.00000  0.0000  9.830  9.830
 2520  4150                       0.00 4150  53.05557910 -27.87400810  2.56000  2.0000 11.310 11.310
 2521  4161                       0.00 4161  53.20794240 -27.87438390  1.60900  3.0000 10.960 10.960
 2522  4168                       0.00 4168  53.13546700 -27.87312910  0.00000  0.0000  9.200  9.200
 2523  4177                       0.00 4177  53.08715560 -27.87293950  0.00000  0.0000  8.930  8.930
 2524  4179                       0.00 4179  53.14161860 -27.87304620  0.00000  0.0000  9.940  9.940
 2525  4180                       0.00 4180  53.08629060 -27.87300190  0.00000  0.0000  9.010  9.010
 2526  4181                       0.00 4181  53.12067900 -27.87297560  0.00000  0.0000  9.670  9.670
 2527  4204                       0.00 4204  53.18631680 -27.87288710  2.05310  4.0000  9.870  9.870
 2528  4219                       0.00 4219  53.07845520 -27.87317910  0.00000  0.0000 10.200 10.200
 2529  4224                       0.00 4224  53.06657850 -27.87250140  0.00000  0.0000  9.410  9.410
 2530  4229                       0.00 4229  53.08991720 -27.87260250  3.20000  3.0000  9.810  9.810
 2531  423                        0.00 423  53.10129840 -27.93433700  9.99990  0.0001 10.260 10.260
 2532  4230                       0.00 4230  53.18730300 -27.87254090  0.00000  0.0000  9.910  9.910
 2533  4231                       0.00 4231  53.17281820 -27.87242210  0.00000  0.0000  9.470  9.470
 2534  4235                       0.00 4235  53.25106090 -27.87216960  0.00000  0.0000  9.450  9.450
 2535  4237                       0.00 4237  53.24111260 -27.87242250  0.00000  0.0000  9.670  9.670
 2536  4243                       0.00 4243  53.14237700 -27.87221840  0.00000  0.0000  9.560  9.560
 2537  4244                       0.00 4244  53.06985400 -27.87291590  1.93490  2.0001  9.800  9.800
 2538  4246                       0.00 4246  53.12020010 -27.87224880  0.00000  0.0000  9.460  9.460
 2539  4247                       0.00 4247  53.17184760 -27.87241090  3.22460  4.0001  9.420  9.420
 2540  4252                       0.00 4252  53.17763420 -27.87212160  0.00000  0.0000  9.120  9.120
 2541  4260                       0.00 4260  53.24961440 -27.87190260  0.00000  0.0000  9.220  9.220
 2542  4264                       0.00 4264  53.16386520 -27.87225570  0.00000  0.0000  9.170  9.170
 2543  4269                       0.00 4269  53.18136220 -27.87197740  0.00000  0.0000  9.480  9.480
 2544  4270                       0.00 4270  53.20509950 -27.87209750  0.00000  0.0000  9.670  9.670
 2545  4274                       0.00 4274  53.14590030 -27.87206720  0.00000  0.0000 10.440 10.440
 2546  4275                       0.00 4275  53.17957740 -27.87234810  0.00000  0.0000  9.940  9.940
 2547  4280                       0.00 4280  53.20665420 -27.87192030  0.00000  0.0000  9.090  9.090
 2548  4291                       0.00 4291  53.24273270 -27.87198530  2.32860  3.0000  9.270  9.270
 2549  430                        0.00 430  53.13668950 -27.93351980  0.00000  0.0000  9.750  9.750
 2550  4301                       0.00 4301  53.13981380 -27.87151310  0.00000  0.0000  9.090  9.090
 2551  431                        0.00 431  53.13439480 -27.93344900  0.00000  0.0000  9.550  9.550
 2552  4312                       0.00 4312  53.17864260 -27.87211930  2.09380  2.0001 10.180 10.180
 2553  4326                       0.00 4326  53.16407250 -27.87174030  0.00000  0.0000  9.990  9.990
 2554  4328                       0.00 4328  53.22659600 -27.87139840  0.00000  0.0000  9.350  9.350
 2555  4331                       0.00 4331  53.07193600 -27.87210880  9.99990  0.0001 10.580 10.580
 2556  4337                       0.00 4337  53.11614640 -27.87191670  0.00000  0.0000 10.910 10.910
 2557  4339                       0.00 4339  53.25418820 -27.87129620  0.00000  0.0000  9.530  9.530
 2558  4347                       0.00 4347  53.17727960 -27.87115730  0.00000  0.0000  9.250  9.250
 2559  436                        0.00 436  53.08848790 -27.93344090  0.00000  0.0000  9.550  9.550
 2560  4373                       0.00 4373  53.16706470 -27.87140270  0.00000  0.0000 10.110 10.110
 2561  4374                       0.00 4374  53.15910080 -27.87142020  0.00000  0.0000  9.250  9.250
 2562  4378                       0.00 4378  53.20547470 -27.87106280  0.00000  0.0000  9.860  9.860
 2563  4388                       0.00 4388  53.18963940 -27.87110890  0.00000  0.0000  9.100  9.100
 2564  4411                       0.00 4411  53.15211160 -27.87101470  1.76210  2.0001  9.370  9.370
 2565  4412                       0.00 4412  53.10204160 -27.87070380  0.00000  0.0000  9.920  9.920
 2566  4418                       0.00 4418  53.12048640 -27.87074230  1.93430  2.0001  9.220  9.220
 2567  443                        0.00 443  53.14067900 -27.93335500  0.00000  0.0000  9.360  9.360
 2568  4437                       0.00 4437  53.08663600 -27.87043750  0.34230  4.0001  9.400  9.400
 2569  4438                       0.00 4438  53.21516040 -27.87023680  0.00000  0.0000 10.210 10.210
 2570  4440                       0.00 4440  53.13248520 -27.87050090  0.00000  0.0000  9.260  9.260
 2571  4451                       0.00 4451  53.18738580 -27.87039010  0.00000  0.0000  9.200  9.200
 2572  4453                       0.00 4453  53.10834980 -27.87018900  9.99990  0.0001  8.890  8.890
 2573  4456                       0.00 4456  53.14533920 -27.87030110  0.00000  0.0000  9.120  9.120
 2574  4463                       0.00 4463  53.14714940 -27.86990020  0.00000  0.0000  8.860  8.860
 2575  4464                       0.00 4464  53.14955260 -27.87038300  2.61610  3.0001  9.750  9.750
 2576  4469                       0.00 4469  53.10984110 -27.87013140  0.00000  0.0000  9.920  9.920
 2577  4470                       0.00 4470  53.05382000 -27.87005210  2.82710  2.0001  7.550  7.550
 2578  4471                       0.00 4471  53.05420150 -27.87020970  0.00000  0.0000  9.410  9.410
 2579  4484                       0.00 4484  53.23403160 -27.86980720  0.00000  0.0000 10.120 10.120
 2580  4491                       0.00 4491  53.22592830 -27.87032240  0.00000  0.0000 10.650 10.650
 2581  4495                       0.00 4495  53.15787260 -27.86967040  0.00000  0.0000 10.350 10.350
 2582  4507                       0.00 4507  53.14716410 -27.86950010  9.99990  0.0001  8.870  8.870
 2583  452                        0.00 452  53.17117450 -27.93293450  0.00000  0.0000 10.050 10.050
 2584  4526                       0.00 4526  53.15734240 -27.87008660  1.60940  4.0001 10.800 10.800
 2585  4530                       0.00 4530  53.14375920 -27.86951830  2.48320  2.0001  9.060  9.060
 2586  4542                       0.00 4542  53.10907450 -27.86975550  3.05670  2.0001  9.820  9.820
 2587  4543                       0.00 4543  53.07430540 -27.86958260  9.99990  0.0001  9.570  9.570
 2588  4553                       0.00 4553  53.07361850 -27.86925080  0.00000  0.0000  9.490  9.490
 2589  4554                       0.00 4554  53.11105660 -27.86913900  0.00000  0.0000  9.390  9.390
 2590  4557                       0.00 4557  53.20637050 -27.86893230  0.00000  0.0000  9.190  9.190
 2591  4560                       0.00 4560  53.10736320 -27.86928330  3.40510  3.0000 10.140 10.140
 2592  4572                       0.00 4572  53.14660570 -27.86912890  0.00000  0.0000  8.990  8.990
 2593  4574                       0.00 4574  53.13272290 -27.86888910  2.08270  3.0001  9.060  9.060
 2594  4579                       0.00 4579  53.22792280 -27.86873670  0.00000  0.0000  9.430  9.430
 2595  4595                       0.00 4595  53.19736170 -27.86879950  0.00000  0.0000  9.550  9.550
 2596  4601                       0.00 4601  53.22813250 -27.86839620  0.00000  0.0000  9.470  9.470
 2597  4609                       0.00 4609  53.11475400 -27.86855900  0.00000  0.0000  9.990  9.990
 2598  4613                       0.00 4613  53.14970780 -27.86848330  0.00000  0.0000  9.550  9.550
 2599  4634                       0.00 4634  53.05365570 -27.86918840  0.00000  0.0000 10.810 10.810
 2600  4646                       0.00 4646  53.09258460 -27.86870480  1.99380  3.0001 10.130 10.130
 2601  465                        0.00 465  53.14009620 -27.93291650  0.00000  0.0000  9.930  9.930
 2602  4654                       0.00 4654  53.13210650 -27.86825610  3.10470  2.0000  9.780  9.780
 2603  4665                       0.00 4665  53.22730700 -27.86790260  0.00000  0.0000  9.060  9.060
 2604  4667                       0.00 4667  53.14015130 -27.86840520  0.00000  0.0000 10.280 10.280
 2605  467                        0.00 467  53.10543810 -27.93245420  0.00000  0.0000  9.290  9.290
 2606  4670                       0.00 4670  53.15802510 -27.86850920  0.00000  0.0000 10.470 10.470
 2607  4672                       0.00 4672  53.11081740 -27.86832530  0.00000  0.0000  9.410  9.410
 2608  4684                       0.00 4684  53.18097070 -27.86815690  0.00000  0.0000  9.200  9.200
 2609  4686                       0.00 4686  53.15691120 -27.86803210  0.00000  0.0000 10.060 10.060
 2610  4689                       0.00 4689  53.12249580 -27.86836790  1.76490  4.0000  9.600  9.600
 2611  4695                       0.00 4695  53.20438600 -27.86838900  1.81090  2.0001  9.780  9.780
 2612  4697                       0.00 4697  53.08524390 -27.86804970  0.00000  0.0000  9.320  9.320
 2613  4717                       0.00 4717  53.06175860 -27.86794400  3.48200  4.0000 10.160 10.160
 2614  4725                       0.00 4725  53.23374970 -27.86797230  0.00000  0.0000 10.320 10.320
 2615  4739                       0.00 4739  53.10096930 -27.86733250  0.00000  0.0000  8.810  8.810
 2616  4754                       0.00 4754  53.13501970 -27.86748120  0.00000  0.0000  9.340  9.340
 2617  4770                       0.00 4770  53.08617770 -27.86697220  0.00000  0.0000  9.000  9.000
 2618  4773                       0.00 4773  53.12786080 -27.86749390  3.02550  4.0001 10.120 10.120
 2619  4780                       0.00 4780  53.08675820 -27.86686220  0.00000  0.0000  9.220  9.220
 2620  4784                       0.00 4784  53.21245130 -27.86719220  0.00000  0.0000  9.400  9.400
 2621  4797                       0.00 4797  53.15774170 -27.86703230  0.00000  0.0000 10.350 10.350
 2622  4806                       0.00 4806  53.24258720 -27.86639090  0.00000  0.0000  9.440  9.440
 2623  4808                       0.00 4808  53.08133580 -27.86661140  0.00000  0.0000  9.850  9.850
 2624  4815                       0.00 4815  53.18165690 -27.86663510  0.00000  0.0000  9.530  9.530
 2625  4820                       0.00 4820  53.05743080 -27.86743720  1.51800  3.0000  9.910  9.910
 2626  4821                       0.00 4821  53.08255150 -27.86674550  0.00000  0.0000 10.470 10.470
 2627  4830                       0.00 4830  53.21488480 -27.86630160  0.00000  0.0000  7.050  7.050
 2628  4834                       0.00 4834  53.17897770 -27.86688100  0.00000  0.0000 10.520 10.520
 2629  4837                       0.00 4837  53.06840240 -27.86647340  0.00000  0.0000  9.850  9.850
 2630  4839                       0.00 4839  53.09526830 -27.86671450  0.00000  0.0000  9.920  9.920
 2631  4849                       0.00 4849  53.07803100 -27.86623020  0.00000  0.0000  9.180  9.180
 2632  4854                       0.00 4854  53.08270480 -27.86656710  0.00000  0.0000 10.740 10.740
 2633  4864                       0.00 4864  53.20246660 -27.86607400  0.00000  0.0000 10.020 10.020
 2634  4866                       0.00 4866  53.12328110 -27.86630470  0.00000  0.0000 10.320 10.320
 2635  4872                       0.00 4872  53.21521530 -27.86678380  2.15980  2.0001 10.260 10.260
 2636  4875                       0.00 4875  53.05481060 -27.86624560  2.25330  3.0001  9.690  9.690
 2637  4876                       0.00 4876  53.06821350 -27.86700000  1.97250  4.0001 10.100 10.100
 2638  4878                       0.00 4878  53.13547200 -27.86621450  1.46600  3.0000 10.570 10.570
 2639  489                        0.00 489  53.09134770 -27.93195380  3.07150  4.0001 10.410 10.410
 2640  49                         0.00 49  53.09060110 -27.95242380  0.00000  0.0000 10.150 10.150
 2641  490                        0.00 490  53.12255370 -27.93154830  0.00000  0.0000  9.720  9.720
 2642  4900                       0.00 4900  53.14510380 -27.86586420  2.67960  4.0001  8.970  8.970
 2643  4921                       0.00 4921  53.09684250 -27.86607230  3.47000  4.0000 10.130 10.130
 2644  4932                       0.00 4932  53.13813160 -27.86549380  0.00000  0.0000  9.350  9.350
 2645  494                        0.00 494  53.10886670 -27.93164670  2.09620  3.0000 10.030 10.030
 2646  4947                       0.00 4947  53.15098070 -27.86533350  0.00000  0.0000  9.750  9.750
 2647  4954                       0.00 4954  53.22150880 -27.86492190  0.00000  0.0000  9.040  9.040
 2648  4956                       0.00 4956  53.25087600 -27.86596440  9.99990  0.0001 10.440 10.440
 2649  4974                       0.00 4974  53.20342800 -27.86476430  0.00000  0.0000  9.710  9.710
 2650  4978                       0.00 4978  53.22880010 -27.86483560  1.93060  2.0001  9.230  9.230
 2651  4985                       0.00 4985  53.14193280 -27.86497920  0.00000  0.0000  9.940  9.940
 2652  4986                       0.00 4986  53.06592000 -27.86498870  1.76900  3.0001  9.160  9.160
 2653  4992                       0.00 4992  53.22949210 -27.86480180  0.00000  0.0000  9.690  9.690
 2654  4998                       0.00 4998  53.17418290 -27.86471960  0.00000  0.0000  9.470  9.470
 2655  5001                       0.00 5001  53.09723620 -27.86579230  3.47000  4.0000 10.280 10.280
 2656  5006                       0.00 5006  53.14251550 -27.86516310  9.99990  0.0001  6.030  6.030
 2657  5014                       0.00 5014  53.13315300 -27.86467210  0.00000  0.0000  9.510  9.510
 2658  5016                       0.00 5016  53.14883390 -27.86456490  0.00000  0.0000  9.360  9.360
 2659  502                        0.00 502  53.16173950 -27.93132240  0.00000  0.0000  9.320  9.320
 2660  5032                       0.00 5032  53.22945550 -27.86440710  2.16130  2.0001  9.530  9.530
 2661  5038                       0.00 5038  53.10312250 -27.86522760  0.00000  0.0000 10.070 10.070
 2662  5039                       0.00 5039  53.24883240 -27.86446800  0.00000  0.0000 10.690 10.690
 2663  5047                       0.00 5047  53.14226350 -27.86518550  9.99990  0.0001 10.430 10.430
 2664  5054                       0.00 5054  53.17967990 -27.86494870  0.00000  0.0000 10.050 10.050
 2665  5064                       0.00 5064  53.07645670 -27.86411850  0.00000  0.0000 10.630 10.630
 2666  507                        0.00 507  53.10306190 -27.93098930  0.00000  0.0000  9.090  9.090
 2667  5079                       0.00 5079  53.12516410 -27.86384730  1.84430  2.0000  8.760  8.760
 2668  5087                       0.00 5087  53.12912640 -27.86439110  0.00000  0.0000  9.750  9.750
 2669  5088                       0.00 5088  53.11661870 -27.86398060  3.02010  4.0001  9.480  9.480
 2670  5089                       0.00 5089  53.14112940 -27.86382690  0.00000  0.0000  9.050  9.050
 2671  5092                       0.00 5092  53.12522840 -27.86369380  1.84430  2.0000  8.760  8.760
 2672  5094                       0.00 5094  53.18113690 -27.86353790  0.00000  0.0000  9.490  9.490
 2673  5102                       0.00 5102  53.21130760 -27.86364360  0.00000  0.0000  9.480  9.480
 2674  5112                       0.00 5112  53.19189140 -27.86343780  0.00000  0.0000  9.680  9.680
 2675  5128                       0.00 5128  53.19533210 -27.86333670  2.72690  3.0000  7.030  7.030
 2676  5130                       0.00 5130  53.17017260 -27.86329630  0.00000  0.0000  9.150  9.150
 2677  5132                       0.00 5132  53.06413820 -27.86347260  2.66070  3.0000  9.380  9.380
 2678  5148                       0.00 5148  53.18918200 -27.86309140  0.00000  0.0000  9.350  9.350
 2679  515                        0.00 515  53.17035080 -27.93073500  0.00000  0.0000  9.980  9.980
 2680  5153                       0.00 5153  53.16898020 -27.86362010  0.00000  0.0000  9.940  9.940
 2681  5158                       0.00 5158  53.14028990 -27.86345060  2.13410  4.0001  9.800  9.800
 2682  5159                       0.00 5159  53.08615510 -27.86335440  0.00000  0.0000 10.170 10.170
 2683  5186                       0.00 5186  53.20907260 -27.86266840  1.95820  2.0001  9.520  9.520
 2684  5190                       0.00 5190  53.06724920 -27.86293500  1.86830  2.0000  9.630  9.630
 2685  5197                       0.00 5197  53.11176440 -27.86277930  3.40300  3.0001  9.520  9.520
 2686  522                        0.00 522  53.13451260 -27.93088520  2.52550  2.0001  9.570  9.570
 2687  5228                       0.00 5228  53.11613980 -27.86233680  0.00000  0.0000  6.790  6.790
 2688  5245                       0.00 5245  53.23746010 -27.86188520  0.00000  0.0000  9.160  9.160
 2689  5249                       0.00 5249  53.07609690 -27.86208020  0.00000  0.0000  9.210  9.210
 2690  5252                       0.00 5252  53.14649480 -27.86224710  0.00000  0.0000  9.030  9.030
 2691  5278                       0.00 5278  53.06082080 -27.86181110  3.03220  4.0001  9.600  9.600
 2692  5292                       0.00 5292  53.14402630 -27.86163860  0.00000  0.0000  9.060  9.060
 2693  5293                       0.00 5293  53.10071630 -27.86232070  2.09680  2.0001  9.460  9.460
 2694  5306                       0.00 5306  53.17797100 -27.86157720  0.00000  0.0000  7.000  7.000
 2695  5308                       0.00 5308  53.13460400 -27.86152500  2.01040  2.0001  7.030  7.030
 2696  5323                       0.00 5323  53.10123690 -27.86119960  0.00000  0.0000  8.890  8.890
 2697  5339                       0.00 5339  53.22785330 -27.86125130  0.00000  0.0000 10.400 10.400
 2698  534                        0.00 534  53.13014800 -27.93032910  0.00000  0.0000  9.410  9.410
 2699  5343                       0.00 5343  53.16839360 -27.86179250  0.00000  0.0000 11.130 11.130
 2700  535                        0.00 535  53.16039350 -27.93038180  0.00000  0.0000  9.350  9.350
 2701  5351                       0.00 5351  53.17808310 -27.86174750  0.00000  0.0000 10.460 10.460
 2702  5356                       0.00 5356  53.09139650 -27.86105060  0.00000  0.0000  9.130  9.130
