#ID RA DEC Imag Zmag Jmag Hmag z
15798 53.1600765 -27.7763563 23.8466132173 23.8861586084 23.6763853543 23.417195464 2.536
15812 53.0288008 -27.7758464 25.2859077728 25.2728767165 24.2735222434 23.9309292879 1.7
15820 53.0892048 -27.7755512 25.2346779001 25.3080950667 24.8931955352 24.3611137359 2.328
15823 53.1230841 -27.7753202 25.4931201494 25.7346148671 25.0636212175 24.5856414173 2.35
15839 53.0241162 -27.7753409 24.5936640367 24.6278689238 23.7614394872 23.5625024956 1.811
15842 53.1211389 -27.7750252 25.4846713454 25.5283958713 24.5769118105 24.172454719 2.472
15844 53.1709422 -27.7754025 26.6485524137 26.639819975 25.2136726483 24.4340834214 2.859
15861 53.0469488 -27.7751173 26.3835140345 26.1727684357 23.9437328391 23.5027299166 1.56
15864 53.0229185 -27.7747094 25.6238774516 25.6843922811 25.0089602873 24.5522088699 2.68
15903 53.1305542 -27.7752126 24.5721486453 24.5456264353 24.2747727139 23.7569095995 2.737
15918 53.2071203 -27.7745393 26.0013978587 25.9613871812 25.1443454047 24.6097265031 2.598
15939 53.2038771 -27.7747849 24.5807687455 24.5912951441 24.0346089708 23.4978236872 2.874
15940 53.0987856 -27.7757972 24.7689054651 24.6809479892 23.744334953 23.343742069 2.0764
15944 53.2080009 -27.7751376 24.4315826353 24.4726822836 24.0345143384 23.6487720857 2.3931
15949 53.0985883 -27.7750267 24.3943539458 24.4681636741 23.8936129796 23.6709205234 2.365
15953 53.0405177 -27.7744546 25.3958310394 25.3973865573 24.6710984195 24.2869400821 2.228
15955 53.0490466 -27.7744949 25.6388921701 25.55829043 23.5741334093 23.2438188801 1.657
15960 53.1094288 -27.7748077 25.0143860098 25.0322993412 24.5375649567 24.1437200228 2.422
15961 53.095688 -27.7742903 25.4905377219 25.3522966853 25.077114148 24.7480212278 2.089
15972 53.1595841 -27.7745731 25.7995070567 25.6292240541 24.7558499976 24.6751148787 1.643
16018 53.1202611 -27.7745586 24.3483832622 24.2805872802 23.6507120941 23.517407476 1.537
16031 53.0361124 -27.7737852 24.8810890317 24.8799612723 24.870739514 24.8656490775 1.6594
16045 53.1037315 -27.7742435 24.7681105452 24.6873595585 24.6073327576 24.2821885953 2.592
16052 53.1271299 -27.7735913 25.4799339597 25.5119796123 24.8404584884 24.6558893668 1.749
16056 53.0438328 -27.774705 24.8041613012 24.477160655 22.2755800915 21.7881657493 1.615
16062 53.1013998 -27.7739962 24.6482061026 24.7056929751 23.7742439901 23.6818689493 1.595
16063 53.0913242 -27.7739979 25.2244627212 25.224073015 24.6130945948 24.2653941389 2.005
16065 53.0522028 -27.7747699 24.2713954633 24.0646430246 21.738507248 21.2488598031 1.605
16080 53.0335836 -27.7735131 26.3890890722 26.5758678231 24.3805013806 23.8332277304 1.563
16081 53.213739 -27.773857 25.1400741151 25.0631330196 24.7981779377 24.4115497066 2.642
16082 53.1833402 -27.7737757 25.2148383206 25.3254901495 24.4958117421 23.8130479652 2.789
16087 53.0653256 -27.7734272 25.3699201958 25.2900169002 24.8001040534 24.5096597108 1.829
16099 53.2079667 -27.7740058 24.8576486429 24.6373023724 24.1362780038 23.6596027425 2.3984
16105 53.1998233 -27.7735352 26.8782878538 26.5102348874 25.5737626442 24.5966628604 2.617
16121 53.20768 -27.7740769 25.6437722313 25.6047685867 23.9094478057 23.0911272671 2.3984
16127 53.0442564 -27.7742331 24.6129166253 24.525713306 23.0195581813 22.5943949066 1.818
16132 53.1441667 -27.7735519 24.3207909796 24.2726740921 23.8877248322 23.5120775775 1.892
16133 53.0339422 -27.7730296 25.6517330618 25.4465263116 25.4057451248 24.8169299698 3.031
16139 53.1211155 -27.7746077 23.4399971983 23.4325526876 22.625552605 22.2274217828 2.227
16142 53.2262089 -27.7728209 25.5370069202 25.4997524664 25.1058756104 24.6325274375 2.097
16145 53.2133777 -27.7735117 24.558186287 24.6526944267 24.2733507226 23.9965089696 2.62
16146 53.1987562 -27.7734031 24.8103837184 24.828968919 23.9871522082 23.9649488164 1.583
16150 53.1507432 -27.7743444 24.9235250886 24.8901616354 23.7703058224 23.1492342682 2.305
16151 53.1584438 -27.7739679 26.1325944614 26.1326623608 24.3181355149 23.5490991998 1.976
16160 53.0781377 -27.7742133 23.4229176278 23.3631552259 21.8846705206 21.5280582955 1.729
16171 53.045747 -27.7731903 26.377297411 25.604398063 23.629746516 23.1532765832 1.564
16179 53.1639164 -27.7732174 25.5785006168 25.4014950346 24.6911329502 24.0819540382 2.4469
16185 53.0905475 -27.7728986 25.0606415599 25.0596080325 24.711365315 24.4051129929 2.307
16189 53.1959532 -27.7726699 25.7010151319 25.8072030343 25.5263447808 24.8829426002 2.729
16206 53.0484246 -27.7724247 25.4791340033 25.3899994135 25.1438331909 24.5357831333 2.79
16214 53.1264128 -27.7724848 25.8042573303 25.7814356015 25.1304918309 24.967040358 1.846
16217 53.032282 -27.7722262 25.0980152178 25.1199475572 25.096837619 24.8793510029 1.8376
16226 53.2007008 -27.7727251 25.0432226816 25.1269869714 24.9748282676 24.7520285024 3.1823
16269 53.0613482 -27.7726775 26.3742819175 25.9213305443 24.4971244465 24.0092186729 2.144
16274 53.1310797 -27.773108 23.1164076769 23.0274427502 22.0069257003 21.3462515033 2.225
16277 53.1641949 -27.7729049 25.6065185401 25.719096201 25.3275422302 24.7552674416 3.199
16280 53.0966979 -27.7723382 23.9438198805 23.8928361127 23.522318864 23.2187019318 2.4832
16281 53.1528773 -27.7724983 24.8271694637 24.9711646314 24.4897297374 24.0187308458 1.845
16303 53.0844691 -27.7723421 26.1484878424 25.9684707824 23.9842583935 23.3772048242 1.636
16315 53.1967491 -27.7723199 24.5409747611 24.5116794624 23.9893249898 23.2699924487 2.8054
16317 53.0442336 -27.7721946 25.8305852308 25.7341326 25.1890546308 24.5682679063 2.516
16328 53.0745564 -27.7724426 24.0358940834 24.0040550244 23.3175605199 23.2090465704 1.5392
16338 53.0444591 -27.7717821 24.9415155854 24.9004860237 24.5751754935 24.201596441 2.905
16345 53.0896474 -27.7718509 25.0345999507 25.0001496924 24.1391647859 23.8889923373 1.773
16346 53.1487142 -27.7729468 24.8360475703 24.934252051 24.428725319 24.1753456969 3.315
16355 53.0532474 -27.7717325 25.6949579866 25.7483966909 24.9042523765 24.6659991637 1.834
16358 53.0466119 -27.7721845 25.5916170423 25.4275191705 23.1540191275 22.669734099 1.554
16362 53.1935178 -27.7716694 25.5848468319 25.4229756404 24.9999941831 24.5042629586 3.142
16375 53.0449466 -27.7743934 23.6512559182 23.3131880901 21.1072030787 20.57594605 1.61
16385 53.0781393 -27.7720058 24.4552626474 24.4485407177 23.6466119811 23.3293135759 1.8003
16386 53.1075564 -27.771361 25.7684862866 25.7042709207 25.2079209287 24.9560895595 1.998
16396 53.0958203 -27.7717019 25.5442542578 25.3567111209 24.0630231396 23.741047431 1.611
16402 53.0444453 -27.7725005 24.8684535462 24.8017694785 24.3294429881 23.5512625623 2.819
16406 53.0712791 -27.7719566 25.0719032217 25.1356806291 24.4413738082 23.9231863442 2.327
16427 53.0316496 -27.7710815 25.4732686409 25.4544232684 24.6224063336 24.6124875248 1.684
16428 53.2022045 -27.7711945 25.4072801095 25.311838762 24.9696281873 24.7851039508 2.687
16430 53.1937948 -27.7712904 24.9693548816 24.9821428286 24.6221149215 24.2484812874 3.28
16434 53.0309969 -27.7711019 25.2985576497 25.2878824234 25.1626699782 24.6407013959 2.425
16437 53.1478141 -27.7713623 25.5998057303 25.5780727404 25.5027607313 24.5381002699 1.66
16444 53.1446546 -27.7711112 24.834475108 24.8458780963 24.8150671105 24.431901564 3.085
16465 53.0475855 -27.7718045 24.4972053671 24.4630016305 24.0599755269 23.5825783628 2.778
16471 53.075805 -27.771132 26.3756399766 26.0961906661 23.7138000299 23.1961269705 1.608
16486 53.2070942 -27.771283 23.4775710257 23.4605973256 23.3909493585 23.327344809 1.8309
16490 53.1316223 -27.7708717 23.7455397371 23.7465478881 23.7797115566 23.5789452809 3.46
16498 53.1036018 -27.7706273 25.1661387924 25.2092544722 24.6650739948 24.4733282851 2.009
16522 53.2034037 -27.7703306 25.2713936328 25.3349994563 25.2052262319 24.9298532244 2.449
16526 53.0275897 -27.7702843 25.3827004769 25.3010170191 25.0713122875 24.6170824704 3.191
16527 53.1560472 -27.7709472 25.5285077721 25.6631732738 24.7737188067 24.5871655561 1.833
16542 53.1153827 -27.770357 25.0421185498 25.1267516995 24.957874438 24.6626998551 3.393
16556 53.1344844 -27.7709413 24.7016369769 24.5347228439 22.9723719265 22.5716125057 1.539
16558 53.0496621 -27.7709285 25.6928615107 25.8476061697 24.5969660871 23.666279437 2.543
16562 53.2091042 -27.7702462 24.863895999 24.7776443543 24.152420995 24.0412315591 1.852
16578 53.0833416 -27.7702381 25.5632776742 25.6212934822 24.7095833729 24.6619088974 1.576
16579 53.2010563 -27.7705086 24.2060015575 24.2237488263 23.7299901509 23.3457734059 2.708
16586 53.0469486 -27.7707033 23.6084889408 23.6053474871 23.0261408556 22.6902689794 2.1857
16589 53.2282039 -27.7697741 25.0491888288 25.0643253698 24.3237769374 24.2390412421 1.676
16596 53.2045331 -27.7701688 25.4278251147 25.3778785779 25.2616884884 24.66138775 2.449
16601 53.1135221 -27.7700281 24.9892641775 24.9405299583 24.2633165841 23.9336573442 1.685
16604 53.0730619 -27.7704602 23.630567924 23.5930190759 22.5727470582 22.3306613396 1.61
16611 53.054729 -27.7697058 25.2504411192 25.2465050747 24.6965079208 24.3784784683 1.964
16627 53.1146753 -27.7695163 26.7669792755 26.6636947947 25.5503234343 24.9774435349 2.219
16629 53.1544632 -27.7714349 23.7964195883 23.8107554068 23.1994364509 22.7124173083 2.213
16641 53.2290967 -27.7695828 23.6971990543 23.7564624049 23.295007558 23.0456373803 1.948
16643 53.2189221 -27.7694624 25.1493607726 24.9996114857 24.5531674865 23.9634249079 2.621
16645 53.1514047 -27.7709887 24.9228564186 25.0669493418 24.6131071584 24.3457773879 2.678
16651 53.1849073 -27.7697428 25.8366815576 25.8336548929 24.4121742513 24.0531604551 1.627
16654 53.1014465 -27.7696152 25.0602874581 25.0659542816 24.7128310803 24.2970253757 2.283
16671 53.1901828 -27.76914 27.0305618721 28.9441036611 26.2708358706 24.8716451541 2.907
16680 53.1442419 -27.7690585 25.688770891 25.6441672659 25.3159233864 24.9431375858 2.428
16689 53.0714855 -27.7697867 25.1054339473 25.1097693498 23.0348660995 22.5271821169 1.702
16695 53.0681763 -27.7690599 25.2712938087 25.243611965 24.4981467465 24.5538215743 1.712
16702 53.2211993 -27.7688358 25.1280766088 25.3410375429 24.9464514943 24.337456005 2.828
16703 53.1143953 -27.7691366 25.5108875873 25.4216034938 24.6216927238 24.5716406231 1.556
16710 53.0543663 -27.7689314 25.9017504831 25.8821937559 24.563978629 24.2036021649 1.536
16724 53.0621151 -27.7687862 26.1885682413 26.3358752828 25.1413302363 24.8728680367 1.659
16732 53.1522834 -27.7700851 24.0730386287 24.1203821591 23.3771846997 23.1439778478 1.848
16756 53.2308581 -27.7684551 25.2193927783 25.2479131932 24.7192472571 23.9043930784 2.75
16777 53.0953104 -27.7686668 24.44440088 24.3954809283 23.275506518 23.1420314634 1.7245
16800 53.0483826 -27.7701982 24.7208716961 24.9246265055 23.8012267586 22.9771877353 2.469
16801 53.049186 -27.767984 25.2789801756 25.3490872991 25.3024226206 24.7544752852 2.861
16818 53.195221 -27.7678645 24.9939674438 25.0390918394 25.2215066565 24.8029435318 2.811
16825 53.1852363 -27.7685119 25.2911267683 25.2311795151 24.3483192697 24.2742591725 1.567
16827 53.1699386 -27.7683337 24.9335964344 24.9866587157 25.1612640403 24.9348376571 3.064
16832 53.1845437 -27.7682155 25.9466417755 25.6794216635 24.5389604494 24.053400525 1.898
16841 53.1955206 -27.7680032 24.6811553028 24.6393555256 24.314709954 23.770633458 2.8645
16844 53.0453957 -27.7681624 24.3606207578 24.3002542215 23.4581155591 22.9744530688 2.3157
16850 53.0965372 -27.7677674 25.682646891 25.7532571706 24.8312857981 24.9467333303 1.68
16856 53.2276725 -27.7683684 25.3971709786 25.3723824939 23.4795668446 23.0345578164 1.787
16864 53.0540498 -27.7676272 27.5388407688 26.9231895907 25.6746796459 24.8373571231 2.686
16867 53.0700688 -27.7680592 26.2561580373 26.0096648968 23.6507811361 23.0299878923 1.764
16877 53.0181697 -27.7675898 24.8153269112 24.7204647805 24.5691965716 24.0598572721 3.083
16880 53.2230932 -27.7673303 25.4139408477 25.398611857 25.3205455689 24.7613855221 2.772
16899 53.0462976 -27.7673186 24.8594441989 24.8769106797 24.2867106173 24.4677807969 1.545
16905 53.0656058 -27.7678661 23.7949303259 23.7567287965 22.6079445882 22.1872564237 1.5368
16907 53.0733994 -27.7675065 24.699925354 24.6763815376 24.2974824731 24.0370131853 2.4237
16934 53.1655647 -27.7697908 24.1148247089 23.9285502173 22.340350062 21.7675701101 1.5518
16940 53.0885845 -27.7673675 24.8202166893 24.7990175526 24.4626479135 24.0536794228 1.91
16943 53.2272739 -27.7669978 26.232657843 25.875984617 25.2192976224 24.7911388479 1.793
16953 53.143176 -27.7672852 25.3614105192 25.3131028342 25.1028567711 24.7864713475 3.246
16958 53.1307764 -27.767862 25.7839628371 25.7209012298 23.8686556164 23.0714874389 2.103
16970 53.1117888 -27.7671805 24.7487825879 24.6601865606 24.0543150273 23.6689879828 2.1
16975 53.2245913 -27.7666391 25.1524086794 25.2602776041 24.5800454144 24.6818265573 1.525
16985 53.0939231 -27.7677224 24.5191028085 24.4511584767 23.1465187994 22.7743810793 1.7269
16986 53.2219001 -27.7669748 23.4736856672 23.4007560087 23.2837043094 23.1316878659 2.415
17010 53.1181693 -27.7667304 25.260501854 25.2091239446 24.5276489737 24.2984364226 1.671
17012 53.0158719 -27.766595 25.4833310311 25.4702440404 24.7180841462 24.4942509759 1.951
17027 53.153815 -27.7673086 24.0124363412 24.120653529 23.8866625572 23.5595625526 2.321
17033 53.0188285 -27.766333 26.5001081484 26.4039015374 25.1847530339 24.9687096877 1.596
17043 53.0180869 -27.7664412 25.647327299 25.5085109641 24.0594321645 23.7506277263 1.526
17059 53.0895983 -27.766357 25.8637248637 25.8846428088 25.2309501423 24.8698823751 1.799
17073 53.0393956 -27.7662274 24.4619827272 24.4900830415 23.9217387312 23.4695804122 2.3301
17089 53.0385388 -27.7658957 27.8339292542 27.708236048 25.9555889784 24.9464828058 2.605
17103 53.1220512 -27.7659547 25.6644959983 25.7059655053 25.3854350298 24.8334383239 2.267
17113 53.1144622 -27.7658333 26.2113333394 26.2718870949 25.0875241131 24.9798596192 1.557
17118 53.0711751 -27.7659197 24.9112622011 24.9019904509 24.3291302069 23.8881650688 2.6914
17132 53.0349872 -27.7656621 26.1573775875 26.1264417663 24.9020341678 24.5713161777 1.706
17147 53.1191579 -27.7657618 26.5266884661 26.7759724344 23.8616844553 23.2408269962 1.809
17151 53.038119 -27.7658306 24.1952878424 24.1869956919 23.604602829 23.16769372 2.3252
17154 53.0649662 -27.7657067 25.3165436116 25.199008793 24.4551159964 24.4365864213 1.681
17156 53.0495793 -27.7656828 25.0392592521 25.0668571094 24.3015295941 23.5226562849 2.764
17157 53.0599699 -27.7660082 27.1992836237 26.2851286547 24.4774064027 23.8814094074 1.575
17158 53.0962201 -27.766137 23.1695260184 23.0989072408 22.2811269445 22.2539268409 1.727
17172 53.1477776 -27.7656201 24.563438408 24.5857537138 24.1287954953 23.7169876088 2.325
17175 53.2112315 -27.7653147 25.7536043266 25.654751249 24.6954253745 24.5282317031 1.641
17182 53.0934955 -27.765343 25.4824819321 25.5358845449 25.12846026 24.9170978576 1.738
17187 53.0897169 -27.7658688 25.0179615274 25.1654037451 24.2578350436 24.3494207959 1.596
17190 53.2049359 -27.7650837 25.584467675 25.5851389755 25.3329941999 24.7871962505 2.939
17196 53.0664251 -27.7654396 25.4727092631 25.3135976985 24.5667660352 24.4058272629 1.674
17204 53.216125 -27.7649914 25.8976071394 25.8756429366 25.0001496924 24.9022555116 1.672
17205 53.1410169 -27.7667268 24.4041607874 24.2485411546 22.0028810607 21.4499290435 1.903
17227 53.1638739 -27.7653182 25.0117045207 24.9719103574 24.4782826778 24.2408023164 1.841
17232 53.1138927 -27.7648164 25.3176008115 25.3047007133 24.7271240385 24.4677295126 2.009
17249 53.0432863 -27.765119 24.27979675 24.1864513466 24.1378001762 23.8210648236 2.5671
17255 53.1880661 -27.7646789 25.0807255165 25.0674933544 24.9384511817 24.4998621546 2.52
17283 53.013627 -27.7642281 25.4272354731 25.3326732148 24.9998058074 24.6710851665 2.668
17284 53.1649178 -27.7651151 24.3063414142 24.2432020303 24.2522759021 23.8930842181 3.191
17325 53.2178899 -27.7641385 24.9636081611 24.846745049 24.0699678917 23.8801507187 2.342
17335 53.0143478 -27.764236 25.3372694948 25.5066305703 24.8536795714 24.0972463138 3.121
17338 53.1901118 -27.7640951 25.1309876664 25.1553064447 25.0941535464 24.5714834263 2.8651
17342 53.0152945 -27.7644267 25.2733689639 25.0586259873 23.4010919706 22.7971845624 1.514
17352 53.0449182 -27.7640299 24.9928261059 24.983208205 24.490230753 23.9574181089 2.348
17354 53.0975043 -27.763926 24.7941850031 24.7622788279 24.0946492573 24.8735358865 1.694
17374 53.1721669 -27.7636447 26.289464226 26.3899062884 25.7448219685 24.8946627483 2.21
17377 53.1968515 -27.7636155 25.8797165956 25.7850715106 25.016618569 24.8576696264 1.74
17397 53.0733461 -27.764318 24.6177446874 24.473048488 22.7189939113 22.1842563527 1.841
17412 53.2212494 -27.7633488 25.5985957995 25.6093086213 25.3758856206 24.8348628733 2.885
17415 53.0891592 -27.7640514 24.2847156977 24.3122851436 23.8003349346 23.6360201834 1.8915
17420 53.0343237 -27.7638417 24.1756493537 24.0514202856 22.9660237054 22.7281313373 2.0389
17439 53.1186125 -27.7632278 25.9266673136 25.8328109972 25.1113320892 24.9186782115 1.767
17456 53.1474107 -27.763221 25.0488634658 25.0606953176 24.6353877404 24.2659917162 2.59
17460 53.0855197 -27.7633049 24.8187251731 24.7692898449 23.9918884508 23.838939774 1.611
17488 53.0840687 -27.7636976 23.6376560985 23.636420414 23.0789592429 23.195355073 1.6105
17489 53.0651899 -27.7628814 26.3464685172 26.3362028421 24.5453490148 24.1222285467 1.66
17500 53.0350889 -27.763006 24.5819482394 24.5264844523 23.6232564277 23.4968645695 2.1641
17510 53.1397075 -27.7631995 26.1999227307 26.1168550931 24.0549384812 23.3043953298 2.066
17515 53.1761779 -27.7626713 26.0710816464 25.9516879531 25.3943637438 24.9422298744 2.223
17521 53.040632 -27.7624707 25.5819654883 25.5313870968 25.0233225364 24.6724665512 2.1809
17523 53.2009449 -27.7627801 26.0075827734 26.0467362319 25.5115100985 24.8220858742 2.723
17538 53.1932735 -27.7624617 25.5372128966 25.5152815191 24.7921187131 24.693396532 1.658
17557 53.0935322 -27.7621803 26.8469041936 26.7921610875 25.3498175608 24.9154119122 1.52
17561 53.0527953 -27.7621535 25.4509250399 25.4458948651 25.3349424608 24.7830426111 2.599
17582 53.130556 -27.7624007 24.8121153013 24.6772230964 23.4839617213 23.1269629139 1.6697
17586 53.0839793 -27.7619952 26.2147425054 26.0328512107 25.1613785301 24.4588336413 2.717
17610 53.1469089 -27.7620357 25.1543373653 25.1151922792 24.9533189008 24.7115785194 2.58
17619 53.0633941 -27.7617334 24.7785706527 24.9264972903 24.6089356498 24.2596888894 1.913
