#ID ICD_VJ ICD_VJ_ERR ston_V PR alpha_VJ
17420 0.0748710691254 0.00100793031618 33.7999617236 12 4.17883099625
9948 0.0108472309058 0.00380693201802 28.00510409 6 1.30077423261
4269 0.0251194017435 0.00231102856299 30.4044510116 6 2.92508898292
1052 0.0466853143192 0.0035161595188 68.1162051132 9 1.32791144468
16099 0.0834893290112 0.0028551051443 25.7855815865 12 1.57951252191
3610 0.105854505096 0.001358750823 35.7227998084 17 6.64818128757
881 0.120304336085 0.00154018385863 47.5660040323 10 3.55059174284
20482 0.0433561692304 0.00157044110119 32.6729805198 12 2.25673669064
26179 0.0366689761969 0.00318000483998 24.7884081349 12 1.91059274903
25728 0.884257712768 0.0189123948206 7.18360943065 55 0.562225880525
23095 0.199930038625 0.000583207633955 60.5156009439 17 2.99668240149
10130 0.0758235178011 0.00414172285048 16.6528806985 17 2.51097720323
19105 0.131826761178 0.0118729482107 13.4595582042 10 1.48454395936
9630 -0.00171701782601 0.0029526232606 36.2247103726 8 0.953953097637
2045 0.119733577438 0.00480975868869 38.5812069578 11 1.56333586931
8539 0.01752190177 0.00946618535758 18.4270076333 10 1.19047021344
6065 0.0235221758033 0.00413497271207 10.6445929033 6 3.55686710295
1535 0.0178473384081 0.00163755038782 50.966316161 7 2.11939797621
6925 0.026560176214 0.00433092566716 17.0278995442 9 2.52614330594
20593 0.289322335148 0.00992334167747 7.08358741924 15 5.64693436106
11368 0.0344061542694 0.00399614341105 10.1769001895 7 17.0289152439
559 0.0304580851095 0.00433692562247 51.5794412234 6 1.60468392872
1325 0.0588260121677 0.0204080004767 28.9215940631 12 1.10563171116
1424 0.890564971328 0.0134908946704 2.76856815559 6 5.05333515954
8396 0.87647453026 0.00574064401265 3.53136950658 25 1.80410673851
10829 0.375334088705 0.00363635731739 18.1588048802 19 2.31361336842
4876 0.0817906930615 0.000298436340961 90.2207691049 15 2.07942349045
7758 0.0105826122901 0.00453773796582 23.160672164 10 0.973194914098
25664 0.876743863684 0.0403032232462 3.32873723075 26 0.542835026871
21093 0.0296381341796 0.0015972593764 30.083425931 10 2.83517960088
25151 0.0240408960377 0.000552714725324 44.0567431241 8 1.60388320391
2543 0.0106317761824 0.00183393749075 52.9375662934 12 2.67328386886
7261 0.0308739406894 0.00065904291578 45.3075253826 9 1.97545942625
579 0.0184574459014 0.0135504914081 26.4593968342 8 1.8367387352
26211 0.0750309604763 0.00856419571815 8.7822567176 8 14.9137688421
19093 0.319406644647 0.0302832453232 5.1737880554 13 1.41711941451
1923 0.0229344550916 0.0129033087458 15.586198077 13 2.31493440141
20935 0.0148634736568 0.000581649645579 44.3934054473 7 1.8818238896
4180 0.0730492447723 0.00470134358835 23.7712614841 9 1.4678479827
11539 0.016567252409 0.000416953069863 52.0825081355 7 3.07693475162
9269 0.0740180391363 0.0281092052978 9.68246944161 20 1.42631711993
25555 0.0330824575467 0.000881253317378 35.6006443845 6 1.35295233223
10322 0.0283369860866 0.00129353958552 101.078251229 7 1.58300359646
8701 0.0505289909727 0.000676154063945 63.277304716 7 1.01409094673
25977 0.00576067981372 0.00310998542683 20.6930758526 9 1.73489564142
18434 0.0396814019728 0.00766132172042 11.0126028632 9 2.53393068382
23632 0.0201180525019 0.000261006862568 72.4356525781 11 1.71040757964
23356 0.861254292698 0.00424842912776 5.08021321868 28 2.87744563887
23568 0.0779446887187 0.00048901141022 45.0969097853 10 3.5610016145
20164 0.0359796715986 0.00879824056755 12.0663382764 12 1.85937103151
19692 0.0595161556632 0.0231119318101 7.80278733849 8 1.55025487611
24422 0.196447319117 0.000632671604845 45.5924536977 30 5.19464921218
11677 0.0725714720736 0.00513048599913 21.351554471 12 1.65218091211
18471 0.032428147307 0.00119020238448 44.6256947849 11 2.07211192889
16827 0.0122396403709 0.000254105965732 196.570165035 9 0.725787236466
4986 0.040435091107 0.00127498651926 33.2613005081 8 2.2400468632
22281 0.97590428328 0.15365563719 4.42751096615 30 0.143936924392
2381 0.13080763522 0.0158490879747 5.86617525875 11 17.0999320157
12616 0.0420405578764 0.000596060322822 88.680376998 9 1.17590495036
25363 0.0280463616164 0.00326505195922 14.3752417926 8 1.8609588598
1341 0.007008071287 0.00243968311096 93.250386147 11 1.40896636363
25657 0.0852727433269 0.00737504795574 16.4779502809 7 1.32421135296
7674 0.492927313774 0.0225524615581 11.0802212874 11 1.56068435497
19312 0.0584767052539 0.00432296115915 17.9030106309 11 1.88756473916
20728 0.0871590614628 0.00201570919474 20.3133541572 11 3.56678694539
17824 0.0551077507728 5.88036716057e-05 244.795581364 11 4.22835716269
1929 0.0785593406837 0.000607420193676 69.5998902615 11 2.65943405994
25459 0.0141254070484 0.0151822860274 5.37927150974 7 3.86645624253
10769 0.0286002941196 0.000797335751454 52.2938647765 8 0.981477512137
26049 0.507431356549 0.0294570993147 9.59546700584 17 1.39334350731
5190 0.11560094887 0.00245457824181 22.8042881736 11 3.1215762018
17204 0.0565694456573 0.00791000788642 12.2942321589 10 2.23143201672
313 0.0539419613018 0.00471956826866 29.8026628757 7 1.6055289082
1692 0.0354014710771 0.00873004957386 28.0298573397 7 1.26846070195
14854 0.245757182542 0.0283913462735 6.02594852024 10 2.56930299771
21267 0.0465976648569 0.00455277366474 16.738213716 6 1.70876950179
1084 0.0683794726283 0.00837206532862 41.2878733603 7 1.77002379087
205 0.0325200692755 0.00447775441106 51.9216276072 10 1.21053531394
19590 0.977064499513 0.00626878651549 0.732383402515 21 0.827757618875
4507 0.0654165644743 0.00288087591877 33.1802548379 9 1.27078500782
21527 0.0169531032939 0.000116699159241 148.533490308 7 1.14570274641
5452 0.487003003719 0.0106598725159 8.27120482888 21 3.58854783369
19514 0.0214962372125 0.00384806998954 24.6635672937 14 1.12102930416
443 0.0275459468194 0.00495491709227 30.7689861733 8 1.88886692976
857 0.11773760166 0.0110533328143 24.6351468844 14 2.89817450965
19698 0.0301424224849 0.00179370710414 24.6279685266 9 2.5012004674
26766 0.0170257359823 0.00010826174118 75.751617325 16 15.8907349985
14479 0.0605930236438 0.000629860903306 70.3430859936 10 2.13972892762
8045 0.0776861343189 0.00525188040791 18.8689222674 16 2.76551047041
21819 0.0330970829031 0.000472082398923 61.6076697217 9 1.72482677015
7284 0.277292680597 0.012668494965 8.23061366418 16 5.98462742403
23402 0.0608461207402 0.00452626870316 21.4427957783 18 2.32504627565
10664 0.0811461023401 0.00334058026844 17.5833718544 17 3.23413540597
17705 0.0234621753014 0.0006150751245 43.3546290485 10 2.26677236159
17933 0.0579867351467 0.00102737264224 39.4290223088 15 1.70302525735
4411 0.0473961707434 0.00384556771424 33.0007221971 13 1.41361039929
4022 0.0155296061029 0.00533657967763 22.9737652528 9 2.14721118962
867 0.0557727708412 0.000354719874758 58.3589998328 7 4.6059240488
3990 0.363571766259 0.0296791467728 3.27394272495 7 8.03404670186
6169 0.0793162005009 0.0077511395567 27.7618695006 8 1.66845282608
19193 0.105081076842 0.00280646180273 27.703776683 23 2.69932342983
11023 0.0047097852719 0.000783008383513 56.4782992944 7 0.973869708534
14862 0.024121019908 0.00118191424889 27.6160468712 6 2.62553856447
23482 0.0271261422555 0.000795947451006 58.2205657254 10 2.07304356459
9655 0.007693614317 0.00052912202588 53.7783620786 6 1.13489094465
8433 0.183561823435 0.014083241621 7.47935450555 11 2.39470695713
1119 0.0702937112558 0.00173172110206 17.505856252 11 24.1789339107
5672 0.020624449593 0.00118022377774 44.8964341255 11 2.6497278576
13849 0.0223822081089 0.000271065421463 198.297727259 14 3.2720914243
2231 0.0273434549062 0.00043755018212 114.097399013 12 1.98704218963
23800 0.0535166724511 0.00865587594397 13.6787297784 12 1.9143072628
18830 0.0995962205543 0.0189212409322 8.8482031111 10 1.33105916536
26256 0.0108550559261 0.00298423252668 27.5340317442 5 1.32153831397
8869 0.912493585062 0.0189199340301 1.21538752124 7 1.28792906356
17630 0.591842108664 0.00442425326119 12.3600661502 27 2.75780800858
14066 0.0702698102625 0.00505355458015 12.2906971041 9 3.0201034173
11031 0.250432664056 0.00172460263228 35.3962919114 12 1.95376587861
11165 0.1086645148 0.00493798296474 16.4094317279 16 1.54351935809
24274 0.0224307188151 0.00219579691732 14.5356743018 6 38.3000526179
21307 0.132397337606 0.00115050067671 35.4532337282 9 1.94550832429
24550 0.0541025828212 0.00247966199141 29.2682578766 14 1.57988790951
18558 0.0729892491293 0.00896688154648 20.2598821867 9 1.22589357995
19389 0.0602829794329 0.00214298413028 14.7433975861 7 7.96054883258
19100 0.0383427176914 0.0104114416044 19.329719171 9 1.38102207107
16611 0.0109181101143 0.000951305007356 34.4648241032 6 1.53658005319
1457 0.0251665957891 0.0104737039748 21.6956193262 15 2.05941991319
11204 0.0315798158616 0.000320933005492 257.347843162 7 1.27857740961
20633 0.0168793677197 0.00164563795841 44.3082925534 12 1.30814503254
23603 0.0391105122945 0.00193314161993 32.1039440073 8 1.68884428171
13152 0.177700261795 0.00199404217571 36.5377924127 14 2.03997504968
4900 0.0342279423139 0.00546306924411 34.548775969 10 0.948530882278
12855 0.0971097619917 0.00116240960599 130.790419739 16 2.36398080975
9404 0.0167447142857 0.000519893088517 41.0305747054 7 1.84884447759
3819 -0.0035058223629 0.00861761675946 43.4924303812 19 1.25387745373
719 0.0296785691586 0.00237683126401 33.9403145996 7 3.14685410622
19217 0.0417356496943 0.00273619585552 24.2146360422 7 1.91031484245
1047 0.0984906888981 0.0076593688086 45.374438439 9 1.44392107218
3280 0.0337205276593 0.000330051635322 42.0741976576 7 3.91083586694
15365 0.0649791075009 0.00162216995515 29.1178952836 8 1.8558951926
4978 0.00460925889363 0.0162364096289 14.7834216944 7 1.60183400847
17412 0.067324833268 0.0354240441352 14.922232865 8 1.04689479942
4229 0.0309728684332 0.00300953499988 30.4580434181 9 0.963141678578
13162 0.190682835 0.00111758139503 55.5207529745 23 2.02535676697
160 0.0548726056152 0.00305725620315 29.430155955 10 3.09856507266
18299 0.0163026398222 0.00521014847345 30.2474591546 8 0.839425981959
4695 0.100885948852 0.00434333819592 27.0831647382 17 2.86799269486
4697 0.0240242318636 0.00433651093148 17.8692734864 11 2.15014401736
26343 0.0634727025162 0.00206243439122 25.3810150996 6 1.34770213475
4864 0.0133484648065 0.0027731486861 32.7517750856 8 1.77626889708
17190 -0.00603706403094 0.00772427883264 16.2292295457 10 1.44767014094
9245 0.714616453951 0.00661185463102 9.34373734705 23 2.70540234541
6947 0.023522847548 0.0019823081984 41.5948693282 8 1.09500030786
16558 0.270994097371 0.0298780402633 7.3948403202 16 1.31457042991
20738 0.0560132687533 0.00394571617494 15.956416782 16 2.96374370461
19329 0.209486315694 0.00370169910716 12.80954063 18 5.32604024651
13131 0.00487819951134 0.0122707357033 11.4745124656 7 1.69388758544
908 0.0502288646006 0.0081366267777 54.7294977606 9 1.48103144385
808 0.0319881252787 0.0116310425586 20.81843617 9 1.3017093696
13921 0.0324605192403 0.00952272617775 9.96814648467 8 3.62199286556
25385 0.725666197762 0.0491180115732 5.05240949144 11 0.771623344443
7510 -0.00431013712247 0.00796782379264 17.6550738389 7 1.51067213123
21018 0.0453467892647 0.00209063598409 18.1122575979 7 2.27307822999
8308 0.0990019221146 0.0184103377831 5.00640135719 6 33.6378746786
3023 0.0995024950723 0.00349491790956 28.6672016215 5 1.07572297211
13183 0.0153769518785 0.000318703310362 157.869299282 8 0.973701868721
23258 0.110812937472 0.00566130216365 11.4465988695 12 3.51108247547
18352 0.0350596208794 0.00228492056546 18.1424799267 12 3.75711257304
4875 0.0400434440725 0.00293465882109 24.3774263722 11 1.90626334845
2391 0.0958656743964 0.00736220954689 29.3625809174 9 1.65765201518
18882 0.0253380728774 0.000779729723451 46.4031352503 6 1.72221674162
7515 0.0313921679659 0.00149469096922 23.5128121892 11 2.02874518165
7598 0.0428005302795 0.0075530816055 25.4805879146 9 1.14538521336
25879 0.0977416008934 0.000689927095305 34.0308484745 6 1.27198717564
8236 -0.0713522005928 0.0496669634985 8.6736448579 9 0.72794973502
5153 0.174400853606 0.0067829614369 11.1461655609 14 4.09123324363
18815 0.0570409385056 0.000701791563499 35.7500096002 7 1.67214553859
7230 0.805304497742 0.000258222051284 28.6968980533 15 3.33463660292
8044 0.000343813927252 0.0145665349111 22.9067448161 15 0.963613858644
17284 0.017996591659 0.000108605182574 216.155370825 11 1.18895170984
887 0.058233119704 0.00372330952125 31.2249163165 16 1.42893780509
6805 0.0348381004786 0.000951867415181 35.2325522295 10 1.77204150345
12470 0.0787334547347 0.000238451790046 111.303339769 8 1.47662706576
9757 0.0791465307325 0.00438877956942 27.688641473 13 1.48771774552
12567 0.0273822275431 0.000301529549172 40.2487060841 6 18.6986586849
1898 0.007805614511 0.00288483901707 79.0625265983 7 1.22501542716
13583 0.0235008212265 0.000919647484026 39.7437458914 10 2.06949926386
25854 0.0196951423762 0.00110753568702 50.000754993 12 1.93791945725
23888 0.194835386009 0.00035778765479 59.2918781621 14 4.16490211392
11554 0.957770093806 0.0248358232155 1.30332531016 7 -0.542784726617
1388 -0.012677833099 0.0131668223163 17.9214350578 6 1.58365854945
16226 0.0273019631295 0.0116648684627 16.2477660282 15 1.20758827177
1617 0.181053522455 0.00997482342654 19.1178600232 9 2.2010761995
6678 0.454895743112 0.0119249626715 7.31198103458 16 3.63085447216
1442 0.356775545223 0.0051453774861 20.1009015628 11 2.68258083459
11943 0.03808317872 0.000462513651457 56.5545819388 7 2.07957940757
10560 0.06570421576 8.34264903354e-06 234.294947144 5 17.9568593856
6129 0.0184377326612 0.00114296889704 61.0768729528 9 1.39223625938
18357 0.172816863072 0.00143294568656 38.0577093496 17 2.51353906077
25103 0.149133090239 0.00209451859095 25.7209639712 11 2.65134552383
7670 0.844591531421 0.00947857980434 2.36400750351 15 3.04592429472
5373 0.0980044831075 0.00162159893624 27.7065852582 10 4.14399185813
4464 0.0221105334948 0.00137041513903 37.5007449356 10 1.47834438562
22661 0.15159396581 0.0369714694717 2.52837034009 7 10.5337743374
12832 0.0192164890152 0.00343100078691 102.915851804 8 1.37469931441
15680 0.0174941570585 0.00131028899843 31.8542776563 10 1.55330340409
750 0.0584958944722 0.000749033767865 95.3190271616 10 1.65561356463
1558 0.00627124035412 0.00216040937417 40.0657625395 8 2.35520496477
10918 0.125562367615 0.000717038041975 48.9773876005 11 1.83791420461
15432 0.0482226625586 0.00047827968033 46.644401961 8 6.20708757284
21497 0.705575926268 0.0122436354365 38.5264852634 30 1.47323351235
2755 0.0125710550574 0.000481494545476 70.3026932592 8 1.89622394973
1691 0.0387122689626 0.00470378349735 24.4628624076 7 2.04840725892
26381 -0.0276193685325 0.0260163015927 8.72228665498 19 1.2025466347
647 0.0525778691547 0.00730504079538 29.8613912551 10 2.76337966196
4374 0.053319478695 0.00510030348556 18.4205747145 10 2.7216453158
13552 0.0213857923543 9.69406392734e-06 515.028871929 7 1.57884628409
9290 0.0561487846393 0.00070655490441 24.4320379154 6 12.2816792879
6676 0.00547519980679 0.000367892179088 61.0570794924 10 2.30267558177
26684 0.146723758755 0.00475133079158 15.0305597009 17 10.1903079808
5455 0.0883919982084 0.0055009011047 17.7715577948 12 3.59925445142
24296 0.147447774998 0.00539959962152 31.7077258845 17 2.37297079071
24433 0.974195265237 0.00217008842478 3.31566673381 33 1.91913595716
4470 0.0738500792308 0.0114926321927 10.719006821 12 1.19549422824
19833 0.0319717373034 0.000576141588991 79.8613955761 11 1.12257816721
109 0.0982764425647 0.00257942654248 69.1117471673 8 0.723294710178
22430 0.00594782903417 0.00435181246439 18.9326714722 8 1.41685223443
13994 0.00845038286182 0.00128353561892 48.3741145614 8 2.15849650275
8224 -0.115593427526 0.0288101415173 18.3098020472 11 1.52558523394
6463 0.0588418085526 0.000681894968216 40.4625448531 13 4.91898419046
16724 0.470605048449 0.00559452623613 6.79537469774 7 2.15669615575
842 0.0448201916322 0.00528426437762 30.6968051984 9 1.70515209764
10576 0.0203933988268 0.000460206942727 56.9646153617 7 1.67822601772
7100 0.0263567949623 0.00332514603121 27.8273459215 8 1.14808269753
3194 0.0194390678212 0.000534482104031 52.0631855534 7 2.33227867179
25839 0.0621820669055 0.000732183351197 51.2089888089 7 1.32413741542
5536 0.122219910749 0.00631390089439 65.4067361064 12 1.89930993425
21579 0.0386026023368 0.000890132133401 45.6918000084 15 2.24458758123
3666 0.0268530619626 0.00207184001654 54.5928501354 14 3.96426925559
22760 0.0282601573559 0.00441874911751 23.5932500656 8 1.75898999112
10586 0.0215255572355 0.00204474670015 35.9917697931 12 1.93081782852
1029 0.0374487407425 0.00772518315409 24.6969965426 8 1.51998330603
7741 0.0731541373023 0.00688032569253 20.2684476064 14 1.7710495773
21045 0.113822565072 0.0081575933413 19.5588586864 20 1.6671071401
9273 -0.00180386956145 0.00487043628979 14.9488618504 7 1.5425252066
5728 0.0371241075247 0.00131365923223 27.7683073686 10 3.91699937988
430 0.0125131426584 0.0120796054646 18.2432211528 6 1.85928394351
5308 0.0112623188209 0.00152399036266 30.8410224172 13 2.53742408444
9246 0.0585405705437 0.000532884810039 73.3164377559 16 2.29921263117
2671 0.020130432125 0.0064017257653 15.6684397486 8 1.77184525748
3789 0.00618011446409 0.00359996954215 41.943105641 8 1.13259700389
13012 0.0500051118042 0.000534126808941 104.392049151 9 0.924973244366
22129 0.0347773344904 0.000709015495327 38.2662699096 6 2.2477880543
9431 0.0725107930758 0.00318134639803 29.9429124517 12 1.70718278746
